userId,sessId,newVisitor,visitStartTime,weekday,hour,medium,source,device,browser,country,region,transaction,sessionNumber,landingPage,hitTimeLP,secondPage,hitsTimeSecondPage,thirdPage,hitsTimeThirdPage
8000000986,9000000000004311,1,1736710320,7,19,organic,search-engine,desktop,Edge,United Kingdom,England,0,3,/catalog/apparel,0,,,,
8000002393,9000000000004312,1,1737442440,2,6,organic,search-engine,tablet,Edge,Portugal,Lisbon,0,3,/catalog/electronics,0,/basket,25469,,
8000002734,9000000000004313,0,1737810420,6,13,(none),(direct),mobile,Firefox,Germany,Berlin,0,1,/home,0,/checkout,24900,,
8000002723,9000000000004314,0,1736965200,3,18,cpc,paid-media,desktop,Firefox,France,Ile-de-France,0,1,/catalog/electronics,0,/catalog/accessories,36323,,
8000001303,9000000000004315,1,1736135040,1,3,email,newsletter,desktop,Edge,Spain,Madrid,0,1,/product/featured-item,0,/catalog/apparel,70323,,
8000003067,9000000000004316,0,1737381060,1,13,(none),(direct),desktop,Chrome,Portugal,Lisbon,0,2,/home,0,,,,
8000002025,9000000000004317,1,1735744920,3,15,email,newsletter,mobile,Chrome,United Kingdom,England,0,2,/catalog/accessories,0,/catalog/apparel,23621,/product/featured-item,49735
8000001581,9000000000004318,0,1737160440,6,0,email,newsletter,desktop,Chrome,United Kingdom,England,0,1,/catalog/apparel,0,/product/featured-item,27645,,
8000000572,9000000000004319,1,1735711920,3,6,referral,partner.example,desktop,Chrome,Germany,Berlin,0,1,/home,0,,,,
8000003059,9000000000004320,1,1736782800,1,15,(none),(direct),desktop,Firefox,Portugal,Lisbon,0,2,/catalog/accessories,0,,,,
8000001475,9000000000004321,1,1737445860,2,7,cpc,paid-media,desktop,Chrome,Spain,Madrid,1,1,/catalog/apparel,0,/catalog/accessories,18697,/checkout,107524
8000001704,9000000000004322,1,1737223980,6,18,(none),(direct),mobile,Chrome,France,Ile-de-France,0,1,/catalog/electronics,0,,,,
8000002460,9000000000004323,1,1737718380,5,11,cpc,paid-media,desktop,Firefox,United Kingdom,England,0,2,/catalog/electronics,0,,,,
8000000581,9000000000004324,1,1737554160,3,13,organic,search-engine,mobile,Chrome,Spain,Madrid,0,1,/catalog/electronics,0,/checkout,81973,/product/featured-item,152814
8000001636,9000000000004325,1,1735800060,4,6,(none),(direct),desktop,Firefox,United Kingdom,England,0,1,/product/featured-item,0,/catalog/apparel,57795,,
8000002320,9000000000004326,1,1738010520,1,20,(none),(direct),desktop,Safari,France,Ile-de-France,0,1,/home,0,/catalog/electronics,71458,/catalog/electronics,163153
8000002373,9000000000004327,1,1736368860,3,20,cpc,paid-media,desktop,Chrome,Spain,Madrid,0,1,/catalog/apparel,0,,,,
8000000567,9000000000004328,1,1735839240,4,17,referral,partner.example,tablet,Safari,Portugal,Lisbon,0,1,/catalog/accessories,0,/catalog/apparel,68559,,
8000000132,9000000000004329,1,1736966340,3,18,email,newsletter,mobile,Chrome,Germany,Berlin,0,1,/product/featured-item,0,,,,
8000001852,9000000000004330,1,1737648420,4,16,cpc,paid-media,desktop,Firefox,United Kingdom,England,0,2,/catalog/electronics,0,/catalog/apparel,58480,/catalog/electronics,63964
8000002087,9000000000004331,1,1736817840,2,1,referral,partner.example,desktop,Firefox,Germany,Berlin,0,4,/catalog/apparel,0,,,,
8000000318,9000000000004332,1,1735932840,5,19,referral,partner.example,desktop,Edge,Spain,Madrid,0,3,/catalog/electronics,0,/checkout,33811,,
8000000968,9000000000004333,1,1735906320,5,12,email,newsletter,desktop,Safari,United Kingdom,England,0,1,/catalog/apparel,0,/basket,80972,/product/featured-item,163288
8000000382,9000000000004334,1,1736225100,2,4,organic,search-engine,desktop,Safari,France,Ile-de-France,0,1,/home,0,,,,
8000001955,9000000000004335,1,1737826500,6,17,organic,search-engine,desktop,Edge,Spain,Madrid,0,1,/home,0,,,,
8000001873,9000000000004336,0,1737648660,4,16,(none),(direct),mobile,Firefox,Spain,Madrid,0,1,/catalog/electronics,0,,,,
8000001335,9000000000004337,1,1738261560,4,18,(none),(direct),tablet,Chrome,Portugal,Lisbon,0,1,/catalog/apparel,0,/catalog/apparel,65761,/basket,95402
8000001586,9000000000004338,1,1736852220,2,10,email,newsletter,mobile,Edge,Germany,Berlin,0,1,/catalog/accessories,0,,,,
8000002104,9000000000004339,1,1736529960,5,17,organic,search-engine,mobile,Safari,United Kingdom,England,0,1,/catalog/electronics,0,/catalog/electronics,64420,,
8000001434,9000000000004340,1,1735825080,4,13,referral,partner.example,desktop,Edge,Portugal,Lisbon,0,2,/product/featured-item,0,/product/featured-item,24674,/catalog/accessories,57519
8000003448,9000000000004341,0,1737841860,6,21,organic,search-engine,desktop,Firefox,Germany,Berlin,0,1,/catalog/electronics,0,,,,
8000000172,9000000000004342,0,1737178920,6,5,(none),(direct),mobile,Chrome,United Kingdom,England,1,1,/catalog/electronics,0,,,,
8000002716,9000000000004343,0,1738169160,3,16,email,newsletter,desktop,Chrome,Spain,Madrid,0,2,/product/featured-item,0,/catalog/accessories,24565,/product/featured-item,36152
8000001932,9000000000004344,1,1735710660,3,5,organic,search-engine,tablet,Safari,Portugal,Lisbon,0,1,/catalog/accessories,0,/catalog/accessories,19204,/catalog/accessories,119481
8000001571,9000000000004345,1,1735883400,5,5,(none),(direct),mobile,Edge,Portugal,Lisbon,0,2,/catalog/apparel,0,/product/featured-item,4032,/basket,119342
8000001080,9000000000004346,0,1737521100,3,4,email,newsletter,mobile,Safari,United Kingdom,England,0,1,/catalog/electronics,0,,,,
8000001716,9000000000004347,0,1736964360,3,18,organic,search-engine,mobile,Safari,United Kingdom,England,0,1,/catalog/apparel,0,/checkout,58309,,
8000000497,9000000000004348,0,1737359640,1,7,organic,search-engine,desktop,Chrome,France,Ile-de-France,1,3,/catalog/accessories,0,/checkout,28115,/product/featured-item,46714
8000000633,9000000000004349,1,1736772420,1,12,organic,search-engine,mobile,Firefox,Germany,Berlin,0,1,/catalog/electronics,0,/catalog/electronics,43151,,
8000001552,9000000000004350,0,1737525120,3,5,cpc,paid-media,mobile,Chrome,France,Ile-de-France,0,2,/home,0,/catalog/apparel,4273,/checkout,6934
8000000868,9000000000004351,0,1737433860,2,4,email,newsletter,desktop,Safari,United Kingdom,England,0,1,/product/featured-item,0,/checkout,25369,/basket,52335
8000002826,9000000000004352,0,1736566500,6,3,referral,partner.example,desktop,Safari,Spain,Madrid,0,1,/home,0,,,,
8000000474,9000000000004353,1,1737035580,4,13,email,newsletter,desktop,Chrome,Germany,Berlin,0,1,/catalog/accessories,0,/product/featured-item,59290,,
8000002452,9000000000004354,1,1736028840,6,22,organic,search-engine,desktop,Safari,Germany,Berlin,0,3,/product/featured-item,0,/checkout,83677,/checkout,113889
8000002723,9000000000004355,1,1737961980,1,7,organic,search-engine,desktop,Firefox,Spain,Madrid,0,4,/catalog/accessories,0,/basket,31529,,
8000002595,9000000000004356,1,1737069660,4,23,(none),(direct),desktop,Safari,Portugal,Lisbon,0,1,/catalog/apparel,0,/catalog/electronics,45056,,
8000003013,9000000000004357,1,1737858420,7,2,referral,partner.example,mobile,Firefox,Germany,Berlin,0,1,/catalog/apparel,0,/checkout,52877,,
8000002585,9000000000004358,1,1737819540,6,15,organic,search-engine,desktop,Chrome,France,Ile-de-France,0,1,/catalog/accessories,0,,,,
8000000725,9000000000004359,1,1738112340,3,0,referral,partner.example,desktop,Chrome,Germany,Berlin,0,1,/catalog/electronics,0,,,,
8000001023,9000000000004360,1,1736588220,6,9,cpc,paid-media,mobile,Edge,Portugal,Lisbon,0,1,/home,0,/catalog/electronics,76051,/catalog/accessories,141803
8000002569,9000000000004361,1,1735839240,4,17,(none),(direct),desktop,Chrome,Germany,Berlin,0,1,/home,0,/checkout,80363,,
8000001232,9000000000004362,1,1736145000,1,6,(none),(direct),desktop,Safari,Germany,Berlin,0,2,/home,0,/catalog/electronics,74892,/catalog/accessories,101385
8000001970,9000000000004363,1,1736921160,3,6,(none),(direct),desktop,Chrome,Spain,Madrid,0,3,/product/featured-item,0,/catalog/accessories,27978,/basket,120557
8000000552,9000000000004364,1,1737661920,4,19,(none),(direct),desktop,Firefox,United Kingdom,England,0,3,/catalog/accessories,0,/checkout,53733,/basket,127228
8000003272,9000000000004365,1,1738015320,1,22,cpc,paid-media,mobile,Firefox,Spain,Madrid,0,2,/product/featured-item,0,/product/featured-item,77154,,
8000003170,9000000000004366,1,1736635680,6,22,organic,search-engine,desktop,Safari,France,Ile-de-France,0,1,/catalog/accessories,0,/checkout,62295,,
8000002528,9000000000004367,1,1736070480,7,9,organic,search-engine,desktop,Safari,France,Ile-de-France,0,3,/product/featured-item,0,,,,
8000003416,9000000000004368,0,1736422620,4,11,cpc,paid-media,mobile,Edge,Spain,Madrid,0,1,/catalog/apparel,0,,,,
8000001182,9000000000004369,1,1735874700,5,3,cpc,paid-media,mobile,Edge,Spain,Madrid,0,1,/home,0,/basket,88789,/checkout,152894
8000000489,9000000000004370,1,1735716180,3,7,referral,partner.example,desktop,Edge,Spain,Madrid,0,2,/catalog/accessories,0,/product/featured-item,67287,,
8000000433,9000000000004371,0,1737552360,3,13,(none),(direct),desktop,Chrome,France,Ile-de-France,0,2,/home,0,,,,
8000000933,9000000000004372,1,1736628540,6,20,organic,search-engine,mobile,Chrome,Spain,Madrid,0,1,/home,0,,,,
8000000327,9000000000004373,1,1736057820,7,6,referral,partner.example,mobile,Edge,United Kingdom,England,0,2,/catalog/apparel,0,/catalog/electronics,12225,,
8000001092,9000000000004374,1,1736824320,2,3,referral,partner.example,mobile,Firefox,Germany,Berlin,0,1,/product/featured-item,0,,,,
8000000405,9000000000004375,1,1737157440,5,23,(none),(direct),mobile,Chrome,Spain,Madrid,0,3,/product/featured-item,0,/product/featured-item,60081,,
8000000428,9000000000004376,0,1736835780,2,6,(none),(direct),desktop,Safari,Portugal,Lisbon,0,3,/catalog/apparel,0,/checkout,68965,,
8000003453,9000000000004377,0,1737167580,6,2,email,newsletter,desktop,Safari,United Kingdom,England,0,1,/catalog/electronics,0,/checkout,73231,,
8000002800,9000000000004378,0,1738115580,3,1,(none),(direct),desktop,Edge,United Kingdom,England,0,2,/home,0,,,,
8000002766,9000000000004379,0,1737664920,4,20,cpc,paid-media,mobile,Edge,Germany,Berlin,0,1,/catalog/accessories,0,/catalog/electronics,50648,,
8000002460,9000000000004380,1,1737514020,3,2,cpc,paid-media,desktop,Chrome,Spain,Madrid,0,1,/catalog/electronics,0,,,,
8000001303,9000000000004381,1,1735823220,4,13,cpc,paid-media,desktop,Safari,Spain,Madrid,0,1,/catalog/accessories,0,,,,
8000001916,9000000000004382,1,1736800500,1,20,organic,search-engine,mobile,Safari,Spain,Madrid,0,1,/product/featured-item,0,/basket,60824,,
8000001508,9000000000004383,1,1736717880,7,21,cpc,paid-media,desktop,Safari,France,Ile-de-France,0,1,/catalog/accessories,0,/product/featured-item,19733,,
8000002106,9000000000004384,1,1737415080,1,23,(none),(direct),mobile,Firefox,United Kingdom,England,0,1,/catalog/electronics,0,/catalog/apparel,22503,,
8000001632,9000000000004385,0,1738121580,3,3,referral,partner.example,desktop,Chrome,United Kingdom,England,0,2,/product/featured-item,0,/product/featured-item,80440,,
8000003211,9000000000004386,0,1735729500,3,11,cpc,paid-media,desktop,Firefox,Portugal,Lisbon,0,2,/catalog/electronics,0,/catalog/electronics,12320,/product/featured-item,88108
8000000013,9000000000004387,0,1738198920,4,1,(none),(direct),tablet,Safari,France,Ile-de-France,0,1,/product/featured-item,0,/product/featured-item,59651,,
8000002586,9000000000004388,0,1736932920,3,9,(none),(direct),desktop,Firefox,France,Ile-de-France,0,1,/catalog/apparel,0,/catalog/electronics,8162,,
8000002586,9000000000004389,0,1737230160,6,19,cpc,paid-media,desktop,Firefox,Portugal,Lisbon,1,2,/catalog/electronics,0,/product/featured-item,34321,/basket,55021
8000001737,9000000000004390,1,1737454380,2,10,organic,search-engine,desktop,Safari,United Kingdom,England,1,1,/home,0,/product/featured-item,45727,/catalog/accessories,141549
8000001952,9000000000004391,1,1735998300,6,13,(none),(direct),mobile,Chrome,United Kingdom,England,0,1,/product/featured-item,0,,,,
8000002387,9000000000004392,0,1738237020,4,11,cpc,paid-media,desktop,Edge,Portugal,Lisbon,0,2,/catalog/accessories,0,/catalog/electronics,40713,/catalog/accessories,54496
8000000361,9000000000004393,1,1736785980,1,16,cpc,paid-media,mobile,Chrome,France,Ile-de-France,0,1,/catalog/accessories,0,/catalog/electronics,29058,/catalog/electronics,75657
8000003056,9000000000004394,1,1738126320,3,4,organic,search-engine,desktop,Firefox,Germany,Berlin,0,1,/catalog/accessories,0,/catalog/apparel,32499,,
8000000079,9000000000004395,1,1735903920,5,11,cpc,paid-media,mobile,Chrome,France,Ile-de-France,0,1,/catalog/apparel,0,/catalog/accessories,87389,,
8000001629,9000000000004396,0,1736710560,7,19,cpc,paid-media,desktop,Edge,Germany,Berlin,0,1,/home,0,,,,
8000003368,9000000000004397,1,1736507340,5,11,email,newsletter,desktop,Firefox,France,Ile-de-France,0,1,/home,0,/catalog/electronics,78543,,
8000002338,9000000000004398,1,1735757640,3,18,email,newsletter,desktop,Chrome,France,Ile-de-France,0,3,/catalog/electronics,0,,,,
8000000855,9000000000004399,1,1738043280,2,5,referral,partner.example,mobile,Safari,France,Ile-de-France,0,1,/catalog/electronics,0,,,,
8000000352,9000000000004400,1,1735882920,5,5,organic,search-engine,desktop,Edge,United Kingdom,England,0,1,/product/featured-item,0,/catalog/accessories,32870,/product/featured-item,102561
8000002298,9000000000004401,1,1736074980,7,11,(none),(direct),mobile,Safari,Portugal,Lisbon,0,1,/catalog/electronics,0,/basket,33343,/basket,109601
8000000521,9000000000004402,1,1736939340,3,11,(none),(direct),tablet,Chrome,Spain,Madrid,0,1,/product/featured-item,0,,,,
8000000692,9000000000004403,1,1736842020,2,8,(none),(direct),mobile,Safari,Spain,Madrid,0,2,/home,0,/checkout,5485,,
8000002099,9000000000004404,1,1736522580,5,15,(none),(direct),desktop,Edge,France,Ile-de-France,0,1,/product/featured-item,0,/product/featured-item,54426,,
8000003317,9000000000004405,1,1736025300,6,21,organic,search-engine,desktop,Firefox,United Kingdom,England,0,1,/catalog/apparel,0,,,,
8000002997,9000000000004406,1,1736513640,5,12,email,newsletter,desktop,Firefox,France,Ile-de-France,0,1,/home,0,/product/featured-item,19994,/checkout,116150
8000003160,9000000000004407,1,1736761740,1,9,organic,search-engine,mobile,Safari,Portugal,Lisbon,0,1,/catalog/apparel,0,/product/featured-item,58244,,
8000001189,9000000000004408,0,1736811960,1,23,cpc,paid-media,desktop,Firefox,Portugal,Lisbon,1,1,/catalog/electronics,0,/product/featured-item,70574,/basket,129111
8000000945,9000000000004409,0,1736246040,2,10,referral,partner.example,desktop,Safari,Spain,Madrid,0,1,/product/featured-item,0,,,,
8000002970,9000000000004410,1,1736534340,5,18,cpc,paid-media,desktop,Firefox,Portugal,Lisbon,0,1,/product/featured-item,0,/catalog/electronics,70350,/product/featured-item,174305
8000000031,9000000000004411,1,1736780820,1,15,email,newsletter,desktop,Chrome,Portugal,Lisbon,0,1,/catalog/accessories,0,/catalog/electronics,47112,/product/featured-item,109174
8000000748,9000000000004412,0,1737065040,4,22,referral,partner.example,desktop,Safari,Spain,Madrid,0,1,/catalog/accessories,0,,,,
8000000487,9000000000004413,1,1737957480,1,5,(none),(direct),desktop,Edge,Portugal,Lisbon,0,1,/catalog/accessories,0,,,,
8000002024,9000000000004414,1,1736225460,2,4,(none),(direct),mobile,Safari,France,Ile-de-France,0,1,/home,0,,,,
8000000425,9000000000004415,0,1737375660,1,12,referral,partner.example,desktop,Safari,France,Ile-de-France,0,1,/catalog/accessories,0,/product/featured-item,39389,/catalog/accessories,113209
8000002394,9000000000004416,1,1736198040,1,21,cpc,paid-media,desktop,Safari,Spain,Madrid,0,1,/catalog/electronics,0,,,,
8000002251,9000000000004417,1,1736214540,2,1,organic,search-engine,mobile,Edge,United Kingdom,England,0,1,/home,0,,,,
8000002433,9000000000004418,1,1737661680,4,19,(none),(direct),mobile,Safari,Spain,Madrid,0,1,/home,0,,,,
8000002650,9000000000004419,1,1738022820,2,0,email,newsletter,mobile,Chrome,Spain,Madrid,0,1,/catalog/apparel,0,,,,
8000002007,9000000000004420,1,1737974340,1,10,referral,partner.example,mobile,Safari,United Kingdom,England,0,2,/catalog/electronics,0,/catalog/electronics,23997,/catalog/accessories,48197
8000002344,9000000000004421,0,1737933360,7,23,(none),(direct),mobile,Safari,Spain,Madrid,0,1,/home,0,/basket,34852,,
8000000951,9000000000004422,1,1736390340,4,2,referral,partner.example,desktop,Edge,United Kingdom,England,1,1,/catalog/accessories,0,/checkout,65067,/catalog/accessories,168280
8000000202,9000000000004423,1,1737182940,6,6,(none),(direct),desktop,Safari,France,Ile-de-France,0,3,/home,0,/basket,78746,,
8000002218,9000000000004424,0,1736973660,3,20,organic,search-engine,mobile,Edge,Portugal,Lisbon,0,3,/home,0,,,,
8000000089,9000000000004425,1,1737940860,1,1,(none),(direct),mobile,Chrome,Germany,Berlin,0,1,/catalog/electronics,0,,,,
8000000451,9000000000004426,1,1737157380,5,23,(none),(direct),mobile,Chrome,Spain,Madrid,0,2,/catalog/apparel,0,/basket,18493,,
8000001295,9000000000004427,1,1738057500,2,9,(none),(direct),desktop,Edge,France,Ile-de-France,0,1,/home,0,/catalog/accessories,75973,/catalog/electronics,167771
8000001374,9000000000004428,1,1736917320,3,5,referral,partner.example,mobile,Firefox,United Kingdom,England,0,2,/home,0,,,,
8000003227,9000000000004429,0,1737976200,1,11,email,newsletter,desktop,Chrome,Germany,Berlin,0,1,/catalog/apparel,0,/product/featured-item,12939,,
8000000897,9000000000004430,1,1737268800,7,6,referral,partner.example,mobile,Firefox,United Kingdom,England,0,2,/home,0,/checkout,36826,,
8000001528,9000000000004431,1,1736949960,3,14,(none),(direct),tablet,Chrome,United Kingdom,England,0,4,/catalog/accessories,0,,,,
8000002731,9000000000004432,1,1736559540,6,1,(none),(direct),desktop,Firefox,Germany,Berlin,0,1,/product/featured-item,0,/catalog/electronics,70410,/catalog/accessories,172004
8000002906,9000000000004433,1,1736140500,1,5,(none),(direct),desktop,Firefox,Germany,Berlin,0,1,/catalog/accessories,0,/basket,53631,/basket,141376
8000000914,9000000000004434,1,1736036340,7,0,referral,partner.example,mobile,Chrome,France,Ile-de-France,0,1,/catalog/electronics,0,/checkout,9614,/catalog/accessories,128344
8000001016,9000000000004435,0,1737872820,7,6,referral,partner.example,desktop,Chrome,France,Ile-de-France,0,1,/product/featured-item,0,/product/featured-item,76522,/product/featured-item,186398
8000002562,9000000000004436,0,1738270380,4,20,(none),(direct),desktop,Chrome,United Kingdom,England,0,1,/catalog/apparel,0,/checkout,10527,,
8000001642,9000000000004437,1,1737966720,1,8,(none),(direct),mobile,Firefox,Portugal,Lisbon,0,1,/product/featured-item,0,,,,
8000000840,9000000000004438,1,1735802100,4,7,email,newsletter,mobile,Firefox,Portugal,Lisbon,0,1,/product/featured-item,0,/basket,2752,,
8000000383,9000000000004439,1,1738060200,2,10,(none),(direct),mobile,Edge,Spain,Madrid,0,1,/catalog/apparel,0,,,,
8000001595,9000000000004440,1,1737202680,6,12,email,newsletter,desktop,Chrome,Spain,Madrid,0,1,/catalog/electronics,0,,,,
8000001140,9000000000004441,1,1735770480,3,22,(none),(direct),desktop,Chrome,Germany,Berlin,0,2,/catalog/accessories,0,/catalog/apparel,51262,,
8000002480,9000000000004442,1,1736327460,3,9,organic,search-engine,desktop,Safari,France,Ile-de-France,0,1,/catalog/accessories,0,/product/featured-item,48841,/product/featured-item,144268
8000003450,9000000000004443,0,1737398580,1,18,cpc,paid-media,mobile,Chrome,France,Ile-de-France,0,2,/catalog/electronics,0,/basket,62584,,
8000002119,9000000000004444,1,1737845580,6,22,(none),(direct),mobile,Safari,Portugal,Lisbon,0,1,/product/featured-item,0,/checkout,84205,,
8000001902,9000000000004445,1,1735846140,4,19,referral,partner.example,desktop,Chrome,United Kingdom,England,0,1,/product/featured-item,0,/checkout,24649,/catalog/electronics,69517
8000002664,9000000000004446,0,1736146980,1,7,referral,partner.example,mobile,Firefox,Germany,Berlin,0,1,/catalog/accessories,0,/catalog/electronics,60962,,
8000001594,9000000000004447,1,1737531000,3,7,cpc,paid-media,mobile,Edge,Portugal,Lisbon,0,1,/home,0,/checkout,47247,,
8000000753,9000000000004448,1,1737021060,4,9,email,newsletter,desktop,Edge,France,Ile-de-France,0,1,/product/featured-item,0,/product/featured-item,48249,,
8000003498,9000000000004449,1,1738108920,3,0,organic,search-engine,tablet,Chrome,Portugal,Lisbon,0,1,/catalog/accessories,0,,,,
8000001275,9000000000004450,0,1737936660,1,0,cpc,paid-media,desktop,Safari,France,Ile-de-France,0,2,/home,0,/catalog/apparel,82611,/catalog/electronics,144478
8000001874,9000000000004451,1,1737276960,7,8,cpc,paid-media,mobile,Safari,Germany,Berlin,0,1,/catalog/accessories,0,/catalog/accessories,25820,,
8000001970,9000000000004452,1,1738006500,1,19,(none),(direct),desktop,Chrome,Germany,Berlin,0,4,/catalog/accessories,0,,,,
8000001511,9000000000004453,0,1735919160,5,15,cpc,paid-media,desktop,Safari,Spain,Madrid,0,4,/catalog/electronics,0,/catalog/electronics,69053,/checkout,77450
8000000491,9000000000004454,0,1737334980,1,1,cpc,paid-media,desktop,Chrome,United Kingdom,England,0,1,/catalog/electronics,0,,,,
8000000711,9000000000004455,0,1737327960,7,23,email,newsletter,desktop,Edge,Portugal,Lisbon,0,1,/catalog/accessories,0,,,,
8000002686,9000000000004456,1,1736711760,7,19,referral,partner.example,mobile,Chrome,Portugal,Lisbon,0,1,/catalog/accessories,0,/basket,19382,/catalog/electronics,105745
8000002802,9000000000004457,1,1736565480,6,3,organic,search-engine,desktop,Chrome,Germany,Berlin,0,1,/catalog/accessories,0,/catalog/electronics,50784,/basket,81630
8000002856,9000000000004458,1,1737683520,5,1,referral,partner.example,desktop,Firefox,Germany,Berlin,0,1,/catalog/apparel,0,/checkout,27339,,
8000000974,9000000000004459,1,1737178680,6,5,email,newsletter,mobile,Edge,Portugal,Lisbon,0,2,/catalog/electronics,0,/checkout,35215,,
8000001573,9000000000004460,0,1736452800,4,20,(none),(direct),desktop,Chrome,Portugal,Lisbon,0,1,/home,0,/catalog/accessories,74362,/basket,169805
8000002097,9000000000004461,0,1736302740,3,2,organic,search-engine,mobile,Firefox,France,Ile-de-France,0,1,/home,0,/catalog/electronics,13483,,
8000002232,9000000000004462,1,1737837120,6,20,referral,partner.example,tablet,Firefox,Spain,Madrid,0,1,/catalog/electronics,0,/checkout,79711,/checkout,121571
8000001790,9000000000004463,1,1737216120,6,16,(none),(direct),mobile,Safari,Germany,Berlin,0,1,/catalog/accessories,0,/catalog/accessories,18101,/catalog/accessories,118378
8000002827,9000000000004464,1,1737575280,3,19,email,newsletter,desktop,Chrome,Germany,Berlin,0,1,/catalog/apparel,0,/catalog/electronics,24638,,
8000000758,9000000000004465,0,1736839920,2,7,referral,partner.example,desktop,Firefox,Germany,Berlin,0,3,/product/featured-item,0,/product/featured-item,27246,/catalog/electronics,125709
8000002551,9000000000004466,1,1738128300,3,5,cpc,paid-media,mobile,Safari,Spain,Madrid,0,1,/home,0,,,,
8000003435,9000000000004467,1,1738109880,3,0,(none),(direct),desktop,Chrome,Portugal,Lisbon,0,2,/home,0,/product/featured-item,85148,/product/featured-item,180736
8000002043,9000000000004468,1,1736655240,7,4,organic,search-engine,desktop,Chrome,Portugal,Lisbon,0,1,/catalog/accessories,0,/catalog/apparel,8298,/product/featured-item,117871
8000003392,9000000000004469,1,1737211560,6,14,cpc,paid-media,desktop,Firefox,Germany,Berlin,0,1,/catalog/apparel,0,,,,
8000000555,9000000000004470,1,1737495900,2,21,(none),(direct),desktop,Firefox,United Kingdom,England,0,2,/catalog/apparel,0,,,,
8000001260,9000000000004471,1,1736742840,1,4,(none),(direct),desktop,Edge,Portugal,Lisbon,0,2,/catalog/accessories,0,/product/featured-item,59109,,
8000001278,9000000000004472,1,1736528460,5,17,(none),(direct),desktop,Edge,United Kingdom,England,0,1,/home,0,,,,
8000000681,9000000000004473,0,1738269780,4,20,email,newsletter,desktop,Edge,Spain,Madrid,0,1,/product/featured-item,0,/catalog/electronics,10625,,
8000001087,9000000000004474,0,1738359660,5,21,cpc,paid-media,desktop,Firefox,Portugal,Lisbon,0,1,/catalog/accessories,0,/catalog/accessories,85146,/product/featured-item,162247
8000002195,9000000000004475,0,1736884020,2,19,(none),(direct),desktop,Firefox,Germany,Berlin,0,4,/home,0,,,,
8000002866,9000000000004476,1,1736721660,7,22,referral,partner.example,desktop,Chrome,France,Ile-de-France,0,1,/catalog/apparel,0,/basket,19367,,
8000000832,9000000000004477,0,1737967620,1,8,organic,search-engine,desktop,Safari,United Kingdom,England,0,1,/product/featured-item,0,/product/featured-item,17107,,
8000001441,9000000000004478,0,1736957940,3,16,email,newsletter,desktop,Safari,Spain,Madrid,0,1,/home,0,,,,
8000003376,9000000000004479,1,1737314580,7,19,cpc,paid-media,desktop,Safari,Spain,Madrid,0,1,/product/featured-item,0,/basket,5459,,
8000001619,9000000000004480,1,1736322240,3,7,organic,search-engine,mobile,Chrome,France,Ile-de-France,0,2,/product/featured-item,0,,,,
8000000780,9000000000004481,0,1737848340,6,23,referral,partner.example,desktop,Firefox,United Kingdom,England,0,1,/catalog/apparel,0,,,,
8000002550,9000000000004482,1,1737657060,4,18,email,newsletter,desktop,Edge,France,Ile-de-France,0,1,/product/featured-item,0,/catalog/electronics,14310,/checkout,106053
8000001367,9000000000004483,1,1737243900,6,23,cpc,paid-media,desktop,Safari,Germany,Berlin,0,1,/catalog/apparel,0,,,,
8000001269,9000000000004484,1,1736594160,6,11,(none),(direct),mobile,Firefox,France,Ile-de-France,0,1,/home,0,/catalog/electronics,37199,/product/featured-item,116894
8000000286,9000000000004485,1,1736853720,2,11,email,newsletter,desktop,Safari,Spain,Madrid,0,1,/product/featured-item,0,/catalog/electronics,2432,/product/featured-item,16131
8000002813,9000000000004486,1,1737739140,5,17,(none),(direct),desktop,Safari,Portugal,Lisbon,0,1,/product/featured-item,0,/catalog/accessories,81513,,
8000002873,9000000000004487,1,1736287320,2,22,referral,partner.example,desktop,Edge,Portugal,Lisbon,0,1,/catalog/electronics,0,/catalog/electronics,57931,,
8000002173,9000000000004488,1,1736481180,5,3,(none),(direct),desktop,Edge,Spain,Madrid,0,1,/catalog/accessories,0,/product/featured-item,4410,/catalog/accessories,93734
8000002830,9000000000004489,1,1736844180,2,8,(none),(direct),mobile,Firefox,Spain,Madrid,0,3,/home,0,/basket,20496,/catalog/accessories,34391
8000000485,9000000000004490,1,1736325780,3,8,email,newsletter,desktop,Firefox,Spain,Madrid,0,3,/catalog/accessories,0,/catalog/electronics,10065,/checkout,67926
8000001190,9000000000004491,1,1735779480,4,0,referral,partner.example,mobile,Safari,France,Ile-de-France,0,1,/catalog/accessories,0,/catalog/accessories,45316,/checkout,146227
8000001536,9000000000004492,0,1736948940,3,13,referral,partner.example,desktop,Firefox,Germany,Berlin,0,2,/catalog/accessories,0,,,,
8000001300,9000000000004493,1,1735692720,3,0,referral,partner.example,desktop,Safari,United Kingdom,England,0,4,/product/featured-item,0,/catalog/electronics,53355,/checkout,62404
8000001155,9000000000004494,0,1737963240,1,7,(none),(direct),desktop,Edge,United Kingdom,England,0,2,/product/featured-item,0,/checkout,75275,,
8000002370,9000000000004495,0,1737767400,6,1,organic,search-engine,desktop,Safari,Germany,Berlin,0,1,/catalog/accessories,0,,,,
8000001277,9000000000004496,0,1736458980,4,21,organic,search-engine,desktop,Chrome,Spain,Madrid,0,1,/catalog/apparel,0,,,,
